date,district,gender,age_group,income_level,urban_rural,sales_amt_inr,cost_amt_inr,profit_amt_inr,margin_pct,month
2022-01-19,Surat,Other,18-25,Lower-middle,Urban,117.47,117.47,0.0,0.0,2022-01
2021-01-23,Rajkot,Male,0-17,Lower-middle,Rural,151.08,144.02,7.06,4.67,2021-01
2021-01-23,Surat,Male,51-65,Lower-middle,Rural,94.83,86.16,8.67,9.14,2021-01
2024-06-11,Rajkot,Male,66+,Low,Rural,69.23,53.71,15.51,22.41,2024-06
2021-11-07,Other,Female,0-17,Low,Urban,101.07,93.06,8.02,7.93,2021-11
2024-12-11,Bhavnagar,Female,26-35,Upper-middle,Urban,130.41,128.59,1.83,1.4,2024-12
2024-09-18,Other,Female,51-65,Middle,Rural,122.26,116.26,6.0,4.91,2024-09
2022-07-29,Surat,Male,26-35,Lower-middle,Urban,86.05,83.38,2.67,3.1,2022-07
2021-04-13,Vadodara,Female,18-25,Low,Urban,56.3,55.43,0.87,1.55,2021-04
2022-05-15,Other,Male,18-25,Middle,Rural,99.48,95.58,3.9,3.92,2022-05
2023-04-08,Other,Female,18-25,Low,Urban,108.61,93.69,14.93,13.74,2023-04
2021-07-08,Other,Male,18-25,Low,Urban,95.7,76.34,19.36,20.23,2021-07
2022-04-05,Surat,Male,0-17,Middle,Urban,116.6,104.6,11.99,10.29,2022-04
2021-07-08,Other,Female,51-65,Upper-middle,Urban,177.9,148.17,29.73,16.71,2021-07
2021-12-17,Other,Female,51-65,Lower-middle,Urban,131.39,120.7,10.69,8.14,2021-12
2022-08-04,Rajkot,Male,51-65,Middle,Urban,148.08,136.64,11.44,7.72,2022-08
2021-04-24,Ahmedabad,Male,36-50,Lower-middle,Urban,93.04,88.76,4.29,4.61,2021-04
2021-04-14,Other,Female,36-50,Low,Urban,107.51,106.99,0.52,0.49,2021-04
2022-09-12,Other,Male,36-50,Lower-middle,Rural,61.68,53.67,8.01,12.99,2022-09
2024-09-30,Bhavnagar,Male,51-65,Middle,Urban,64.72,56.76,7.96,12.3,2024-09
2023-11-11,Other,Male,0-17,Lower-middle,Urban,111.31,94.28,17.03,15.3,2023-11
2022-01-22,Surat,Female,36-50,Upper-middle,Urban,134.99,134.99,0.0,0.0,2022-01
2023-08-02,Other,Female,51-65,Upper-middle,Urban,176.21,159.82,16.39,9.3,2023-08
2023-05-05,Rajkot,Female,36-50,Lower-middle,Urban,88.25,85.85,2.39,2.71,2023-05
2024-05-17,Ahmedabad,Other,51-65,Lower-middle,Urban,95.71,91.35,4.35,4.55,2024-05
2022-04-28,Bhavnagar,Male,18-25,Lower-middle,Urban,73.65,73.26,0.39,0.52,2022-04
2022-04-18,Vadodara,Female,26-35,Low,Rural,67.34,60.54,6.8,10.1,2022-04
2023-05-09,Gandhinagar,Female,36-50,Middle,Urban,101.82,89.04,12.78,12.55,2023-05
2023-07-31,Other,Female,0-17,Upper-middle,Urban,174.14,148.89,25.25,14.5,2023-07
2022-01-28,Surat,Female,0-17,Middle,Urban,126.97,114.74,12.24,9.64,2022-01
2022-05-31,Other,Female,66+,Upper-middle,Urban,176.71,141.83,34.88,19.74,2022-05
2024-04-26,Other,Male,36-50,Middle,Urban,113.89,102.59,11.3,9.92,2024-04
2021-12-12,Ahmedabad,Female,0-17,Middle,Urban,97.27,88.42,8.86,9.11,2021-12
2024-10-07,Surat,Female,0-17,High,Urban,132.19,123.08,9.11,6.89,2024-10
2022-06-25,Surat,Female,26-35,Middle,Urban,142.16,126.5,15.66,11.01,2022-06
2021-02-16,Ahmedabad,Female,66+,High,Urban,69.01,61.42,7.58,10.99,2021-02
2024-01-06,Bhavnagar,Female,66+,Middle,Urban,145.22,133.05,12.18,8.39,2024-01
2021-12-09,Bhavnagar,Female,26-35,Lower-middle,Urban,149.88,132.97,16.91,11.28,2021-12
2024-04-29,Rajkot,Female,26-35,Lower-middle,Rural,71.73,60.76,10.97,15.3,2024-04
2022-06-27,Other,Female,26-35,Lower-middle,Rural,105.22,95.82,9.4,8.93,2022-06
2023-03-30,Other,Male,36-50,Low,Urban,74.76,67.53,7.23,9.67,2023-03
2023-11-26,Other,Female,18-25,Low,Urban,91.26,78.73,12.53,13.73,2023-11
2023-01-27,Rajkot,Female,0-17,Upper-middle,Rural,141.33,117.68,23.65,16.73,2023-01
2024-12-18,Bhavnagar,Female,51-65,Middle,Urban,84.46,70.0,14.46,17.12,2024-12
2021-12-17,Gandhinagar,Male,26-35,Upper-middle,Urban,150.25,122.7,27.55,18.34,2021-12
2021-07-07,Ahmedabad,Male,0-17,Low,Urban,58.02,50.36,7.65,13.19,2021-07
2021-11-30,Other,Female,51-65,Middle,Rural,46.06,39.78,6.29,13.65,2021-11
2022-04-28,Surat,Female,36-50,Upper-middle,Rural,37.93,35.91,2.02,5.34,2022-04
2024-05-24,Surat,Female,36-50,Low,Urban,90.41,78.02,12.39,13.7,2024-05
2024-03-27,Other,Male,36-50,Lower-middle,Rural,59.21,54.17,5.04,8.51,2024-03
2022-10-29,Surat,Female,26-35,Lower-middle,Urban,97.0,90.03,6.97,7.19,2022-10
2024-06-18,Other,Male,51-65,Low,Urban,69.17,58.47,10.69,15.46,2024-06
2021-10-23,Ahmedabad,Female,26-35,Upper-middle,Rural,44.25,37.88,6.37,14.39,2021-10
2021-02-14,Ahmedabad,Male,18-25,Middle,Rural,70.0,62.6,7.4,10.58,2021-02
2022-05-10,Other,Male,26-35,Low,Urban,71.62,67.0,4.61,6.44,2022-05
2021-06-24,Ahmedabad,Female,26-35,Low,Urban,74.58,64.71,9.87,13.24,2021-06
2023-10-01,Rajkot,Male,0-17,Upper-middle,Rural,80.47,67.38,13.09,16.27,2023-10
2024-10-01,Other,Male,18-25,Low,Rural,55.06,55.06,0.0,0.0,2024-10
2021-02-25,Vadodara,Male,26-35,Low,Urban,67.18,62.34,4.84,7.21,2021-02
2021-12-07,Gandhinagar,Male,36-50,Middle,Urban,50.83,47.46,3.37,6.64,2021-12
2024-02-06,Ahmedabad,Male,26-35,Middle,Rural,66.29,59.67,6.63,10.0,2024-02
2021-08-02,Other,Male,51-65,Upper-middle,Rural,102.7,86.96,15.74,15.33,2021-08
2023-01-28,Ahmedabad,Male,36-50,Low,Rural,73.56,66.21,7.34,9.98,2023-01
2024-11-21,Surat,Male,51-65,High,Rural,62.45,52.41,10.04,16.08,2024-11
2022-07-04,Other,Male,51-65,Lower-middle,Rural,118.55,108.74,9.81,8.27,2022-07
2022-05-12,Bhavnagar,Male,0-17,Low,Urban,92.51,84.36,8.15,8.81,2022-05
2021-06-22,Other,Female,51-65,Lower-middle,Urban,103.63,102.78,0.85,0.82,2021-06
2021-04-15,Other,Male,0-17,High,Urban,213.53,197.61,15.92,7.46,2021-04
2022-04-24,Ahmedabad,Female,26-35,Lower-middle,Urban,93.32,79.05,14.26,15.29,2022-04
2024-11-23,Vadodara,Female,18-25,Upper-middle,Rural,114.93,102.32,12.6,10.97,2024-11
2022-03-10,Rajkot,Female,26-35,Lower-middle,Rural,49.7,44.6,5.1,10.26,2022-03
2022-10-04,Ahmedabad,Male,18-25,Low,Rural,56.84,54.54,2.3,4.04,2022-10
2022-11-24,Vadodara,Male,66+,Low,Urban,52.16,48.7,3.45,6.62,2022-11
2023-09-18,Other,Male,36-50,Lower-middle,Urban,153.86,129.17,24.69,16.05,2023-09
2023-07-11,Surat,Female,18-25,Lower-middle,Rural,50.5,45.5,5.0,9.91,2023-07
2021-07-13,Other,Female,18-25,Lower-middle,Urban,103.87,92.72,11.15,10.73,2021-07
2023-04-23,Vadodara,Female,0-17,Low,Urban,107.68,90.17,17.51,16.26,2023-04
2023-03-12,Ahmedabad,Female,36-50,Middle,Urban,116.0,109.64,6.36,5.48,2023-03
2024-09-26,Rajkot,Female,26-35,Middle,Urban,106.01,98.0,8.01,7.56,2024-09
2021-02-28,Rajkot,Female,51-65,Lower-middle,Rural,161.79,146.87,14.93,9.23,2021-02
2022-04-23,Rajkot,Female,0-17,Middle,Urban,136.44,121.52,14.92,10.94,2022-04
2024-02-01,Surat,Male,26-35,Low,Rural,90.11,81.24,8.86,9.84,2024-02
2022-06-17,Surat,Female,26-35,Low,Rural,66.33,61.62,4.71,7.1,2022-06
2022-08-15,Surat,Female,66+,Middle,Urban,123.05,102.88,20.17,16.39,2022-08
2023-04-19,Other,Female,36-50,High,Urban,187.04,178.04,8.99,4.81,2023-04
2024-09-07,Surat,Male,26-35,High,Urban,178.52,161.6,16.92,9.48,2024-09
2022-07-03,Rajkot,Male,26-35,Middle,Urban,124.03,120.49,3.54,2.85,2022-07
2023-11-04,Rajkot,Female,36-50,High,Urban,171.82,162.25,9.58,5.57,2023-11
2021-08-09,Ahmedabad,Male,51-65,Upper-middle,Urban,120.74,110.79,9.95,8.24,2021-08
2023-05-26,Other,Male,0-17,Low,Rural,78.32,74.03,4.28,5.47,2023-05
2024-11-15,Rajkot,Female,0-17,High,Urban,172.78,151.05,21.73,12.58,2024-11
2022-11-09,Bhavnagar,Male,18-25,Upper-middle,Rural,60.88,53.86,7.01,11.52,2022-11
2024-04-11,Other,Male,26-35,Lower-middle,Urban,138.75,112.7,26.06,18.78,2024-04
2022-10-24,Ahmedabad,Female,18-25,Middle,Rural,55.3,45.96,9.34,16.89,2022-10
2022-11-15,Bhavnagar,Male,0-17,Low,Urban,32.23,31.34,0.89,2.76,2022-11
2024-01-10,Vadodara,Male,26-35,Middle,Urban,135.63,125.82,9.81,7.23,2024-01
2021-12-02,Vadodara,Male,51-65,Middle,Rural,52.54,49.47,3.07,5.85,2021-12
2021-08-13,Other,Female,0-17,Middle,Rural,76.28,66.38,9.9,12.98,2021-08
2023-05-21,Other,Male,26-35,Upper-middle,Urban,96.61,88.83,7.78,8.06,2023-05
2021-02-04,Other,Female,66+,Lower-middle,Urban,151.44,133.16,18.28,12.07,2021-02
2021-07-07,Other,Male,0-17,Upper-middle,Rural,115.12,93.77,21.35,18.55,2021-07
2024-06-01,Bhavnagar,Male,18-25,High,Urban,134.2,110.03,24.17,18.01,2024-06
2022-10-05,Surat,Male,26-35,Lower-middle,Rural,125.8,116.6,9.2,7.31,2022-10
2023-08-21,Vadodara,Other,0-17,Middle,Rural,102.0,94.75,7.25,7.11,2023-08
2023-08-26,Vadodara,Male,26-35,Low,Urban,64.09,55.89,8.2,12.8,2023-08
2022-05-09,Ahmedabad,Female,51-65,Lower-middle,Urban,105.14,89.61,15.54,14.78,2022-05
2021-11-07,Other,Female,26-35,Low,Rural,41.18,41.18,0.0,0.0,2021-11
2022-06-05,Surat,Female,0-17,Middle,Urban,99.39,87.04,12.34,12.42,2022-06
2022-01-04,Bhavnagar,Female,36-50,Middle,Urban,68.39,59.43,8.96,13.1,2022-01
2023-01-16,Other,Male,51-65,Low,Urban,70.62,65.07,5.55,7.85,2023-01
2021-01-31,Ahmedabad,Female,36-50,Middle,Urban,69.61,61.23,8.38,12.03,2021-01
2024-06-09,Surat,Female,36-50,Upper-middle,Rural,91.75,84.38,7.36,8.02,2024-06
2023-09-25,Other,Female,36-50,Lower-middle,Rural,5.0,4.11,0.89,17.79,2023-09
2022-05-12,Ahmedabad,Male,18-25,Lower-middle,Urban,95.89,79.03,16.86,17.58,2022-05
2023-08-22,Rajkot,Male,26-35,Upper-middle,Urban,70.65,58.45,12.2,17.27,2023-08
2024-04-13,Rajkot,Male,26-35,Lower-middle,Urban,137.68,121.92,15.76,11.45,2024-04
2021-10-25,Surat,Female,0-17,Upper-middle,Urban,125.35,105.48,19.87,15.85,2021-10
2024-10-20,Other,Male,18-25,Upper-middle,Urban,125.67,118.47,7.21,5.73,2024-10
2024-01-15,Vadodara,Male,26-35,Lower-middle,Rural,77.08,69.54,7.54,9.78,2024-01
2022-07-31,Other,Male,36-50,Upper-middle,Urban,111.43,104.44,6.99,6.27,2022-07
2024-01-18,Ahmedabad,Male,0-17,Upper-middle,Urban,116.22,115.85,0.37,0.32,2024-01
2021-02-23,Surat,Male,51-65,Lower-middle,Urban,150.58,139.49,11.09,7.37,2021-02
2024-10-16,Ahmedabad,Male,26-35,Low,Urban,93.87,78.43,15.44,16.45,2024-10
2021-08-17,Ahmedabad,Other,51-65,Middle,Rural,90.14,80.11,10.03,11.13,2021-08
2023-02-18,Ahmedabad,Female,0-17,Lower-middle,Rural,55.09,50.29,4.8,8.71,2023-02
2023-09-12,Other,Female,36-50,Upper-middle,Rural,83.2,70.31,12.9,15.5,2023-09
2022-01-08,Other,Male,0-17,Upper-middle,Rural,91.69,75.07,16.62,18.13,2022-01
2022-04-14,Rajkot,Female,26-35,Middle,Urban,51.63,44.37,7.26,14.07,2022-04
2022-02-24,Vadodara,Female,36-50,High,Rural,156.09,136.39,19.69,12.62,2022-02
2022-06-16,Other,Male,36-50,Lower-middle,Urban,152.1,135.96,16.13,10.61,2022-06
2024-11-24,Gandhinagar,Female,18-25,Lower-middle,Rural,111.34,97.54,13.79,12.39,2024-11
2023-09-15,Gandhinagar,Female,0-17,Low,Rural,91.86,74.11,17.75,19.33,2023-09
2024-04-22,Other,Female,26-35,Low,Rural,77.95,67.28,10.67,13.69,2024-04
2022-07-16,Vadodara,Male,36-50,Middle,Urban,147.97,120.68,27.29,18.44,2022-07
2021-03-31,Rajkot,Female,0-17,Lower-middle,Rural,127.98,106.86,21.12,16.51,2021-03
2024-11-07,Surat,Male,51-65,Lower-middle,Rural,55.34,51.86,3.48,6.29,2024-11
2022-01-04,Other,Male,26-35,Middle,Rural,83.82,71.89,11.93,14.23,2022-01
2024-01-03,Vadodara,Female,51-65,Middle,Urban,119.38,109.1,10.28,8.61,2024-01
2024-07-16,Other,Male,36-50,Low,Urban,152.93,140.19,12.73,8.33,2024-07
2021-01-15,Vadodara,Male,66+,Middle,Urban,102.61,101.88,0.72,0.71,2021-01
2024-09-14,Surat,Male,26-35,Lower-middle,Rural,52.37,42.03,10.34,19.75,2024-09
2024-11-16,Other,Male,36-50,Low,Rural,112.33,103.34,8.99,8.0,2024-11
2024-12-28,Rajkot,Female,26-35,Middle,Rural,105.61,94.21,11.4,10.79,2024-12
2021-12-10,Ahmedabad,Female,0-17,Low,Rural,99.87,93.21,6.66,6.67,2021-12
2024-05-03,Ahmedabad,Female,0-17,High,Rural,122.24,109.53,12.71,10.39,2024-05
2023-11-26,Bhavnagar,Female,18-25,Upper-middle,Urban,82.48,75.46,7.02,8.51,2023-11
2023-07-06,Surat,Male,26-35,Low,Urban,5.0,4.41,0.59,11.75,2023-07
2021-07-24,Gandhinagar,Male,51-65,Middle,Urban,149.24,133.43,15.81,10.59,2021-07
2023-02-15,Surat,Male,0-17,High,Urban,187.13,164.93,22.2,11.86,2023-02
2023-12-17,Ahmedabad,Male,51-65,Upper-middle,Urban,117.62,109.39,8.23,7.0,2023-12
2024-02-08,Rajkot,Female,26-35,Lower-middle,Urban,66.85,58.22,8.63,12.91,2024-02
2022-11-17,Other,Female,26-35,Middle,Rural,139.38,122.4,16.98,12.18,2022-11
2022-12-19,Rajkot,Male,0-17,Middle,Rural,109.96,98.83,11.12,10.12,2022-12
2021-08-13,Rajkot,Female,66+,Low,Rural,127.03,104.11,22.91,18.04,2021-08
2024-11-10,Surat,Female,0-17,Lower-middle,Urban,113.0,96.91,16.09,14.24,2024-11
2021-03-05,Other,Male,18-25,Middle,Urban,96.08,75.77,20.31,21.13,2021-03
2023-08-06,Rajkot,Male,36-50,Low,Rural,64.51,57.06,7.46,11.56,2023-08
2023-08-19,Other,Female,36-50,Low,Rural,121.25,113.33,7.92,6.53,2023-08
2024-10-07,Bhavnagar,Male,26-35,Lower-middle,Urban,137.91,135.09,2.82,2.04,2024-10
2021-11-16,Surat,Female,51-65,Middle,Rural,69.81,58.9,10.91,15.63,2021-11
2021-12-23,Other,Female,18-25,High,Urban,147.78,135.8,11.97,8.1,2021-12
2021-04-03,Vadodara,Male,0-17,Upper-middle,Rural,147.61,137.66,9.95,6.74,2021-04
2022-11-26,Bhavnagar,Female,0-17,Middle,Rural,64.91,64.91,0.0,0.0,2022-11
2024-08-16,Other,Male,0-17,Lower-middle,Urban,90.07,81.2,8.86,9.84,2024-08
2024-11-13,Other,Female,66+,High,Urban,195.73,186.83,8.9,4.55,2024-11
2022-03-10,Surat,Female,18-25,Middle,Rural,106.67,96.29,10.38,9.73,2022-03
2024-01-31,Vadodara,Female,36-50,Middle,Urban,128.78,113.73,15.04,11.68,2024-01
2023-04-21,Rajkot,Female,66+,Upper-middle,Urban,179.07,156.45,22.62,12.63,2023-04
2024-11-02,Ahmedabad,Male,51-65,Middle,Urban,80.52,79.81,0.71,0.88,2024-11
2024-09-23,Other,Male,26-35,Lower-middle,Urban,134.61,123.15,11.46,8.52,2024-09
2023-10-21,Ahmedabad,Female,0-17,Low,Rural,58.25,50.46,7.78,13.36,2023-10
2023-06-17,Surat,Female,36-50,Middle,Urban,119.7,106.49,13.21,11.04,2023-06
2023-06-03,Surat,Male,0-17,Middle,Rural,82.02,72.82,9.19,11.21,2023-06
2023-02-17,Other,Female,0-17,Low,Urban,80.3,74.22,6.08,7.58,2023-02
2022-05-07,Surat,Male,51-65,Upper-middle,Urban,113.11,101.33,11.78,10.42,2022-05
2023-12-20,Ahmedabad,Male,36-50,Middle,Rural,64.64,57.74,6.9,10.68,2023-12
2023-03-24,Ahmedabad,Female,51-65,Middle,Urban,164.41,148.35,16.05,9.77,2023-03
2022-01-27,Other,Female,66+,Upper-middle,Rural,99.78,88.96,10.82,10.84,2022-01
2024-02-17,Rajkot,Male,26-35,Low,Rural,56.11,52.17,3.94,7.02,2024-02
2024-09-13,Other,Male,36-50,Middle,Urban,102.11,84.83,17.27,16.92,2024-09
2021-01-21,Ahmedabad,Male,36-50,Lower-middle,Rural,109.61,92.14,17.47,15.94,2021-01
2024-01-26,Gandhinagar,Female,0-17,Low,Rural,43.09,38.64,4.46,10.34,2024-01
2022-05-28,Surat,Male,36-50,Lower-middle,Urban,94.9,87.35,7.55,7.95,2022-05
2023-06-27,Ahmedabad,Female,0-17,Upper-middle,Urban,149.58,140.08,9.5,6.35,2023-06
2022-12-16,Surat,Male,51-65,Upper-middle,Rural,148.51,132.83,15.69,10.56,2022-12
2023-08-02,Gandhinagar,Female,51-65,Upper-middle,Rural,94.36,85.92,8.44,8.95,2023-08
2021-12-16,Other,Male,26-35,Low,Rural,41.79,38.51,3.29,7.87,2021-12
2024-03-01,Other,Female,36-50,Lower-middle,Urban,113.62,104.68,8.94,7.87,2024-03
2022-06-30,Vadodara,Male,36-50,Middle,Urban,136.23,114.81,21.42,15.72,2022-06
2022-08-22,Ahmedabad,Female,0-17,Low,Urban,110.93,96.18,14.76,13.3,2022-08
2021-02-01,Vadodara,Female,0-17,Lower-middle,Urban,106.59,94.19,12.4,11.64,2021-02
2021-09-16,Other,Male,51-65,Lower-middle,Urban,131.67,122.64,9.03,6.86,2021-09
2022-04-21,Other,Female,0-17,Upper-middle,Rural,75.22,65.31,9.92,13.18,2022-04
2023-04-05,Gandhinagar,Female,36-50,High,Rural,120.16,105.88,14.28,11.89,2023-04
2023-08-30,Ahmedabad,Female,26-35,Lower-middle,Urban,40.13,36.12,4.01,9.98,2023-08
2023-07-09,Ahmedabad,Male,36-50,Middle,Rural,78.24,61.43,16.81,21.48,2023-07
2021-02-02,Surat,Male,0-17,Middle,Rural,93.56,77.55,16.01,17.11,2021-02
2023-06-18,Surat,Male,51-65,High,Rural,62.43,57.73,4.7,7.53,2023-06
2022-01-23,Surat,Female,26-35,Upper-middle,Urban,82.27,75.45,6.82,8.29,2022-01
2023-03-09,Other,Male,66+,Lower-middle,Rural,50.99,43.33,7.67,15.03,2023-03
2022-04-01,Other,Male,26-35,Middle,Rural,5.0,4.5,0.5,9.94,2022-04
2024-03-13,Ahmedabad,Female,18-25,Low,Rural,54.03,45.46,8.57,15.86,2024-03
2021-08-12,Other,Female,0-17,Lower-middle,Rural,64.5,63.46,1.04,1.61,2021-08
2021-08-05,Vadodara,Female,0-17,Lower-middle,Urban,111.89,103.92,7.97,7.12,2021-08
2021-06-05,Other,Female,51-65,Low,Urban,108.38,93.93,14.45,13.33,2021-06
2023-02-28,Other,Male,0-17,Low,Rural,65.88,59.9,5.99,9.09,2023-02
2021-02-05,Bhavnagar,Female,51-65,Lower-middle,Urban,104.22,99.99,4.23,4.06,2021-02
2022-09-28,Other,Male,26-35,Middle,Urban,114.02,101.28,12.74,11.17,2022-09
2021-01-09,Other,Male,36-50,Upper-middle,Urban,119.27,105.74,13.53,11.35,2021-01
2023-11-30,Ahmedabad,Female,51-65,Low,Urban,61.92,61.92,0.0,0.0,2023-11
2021-06-28,Ahmedabad,Female,26-35,Lower-middle,Rural,89.98,80.99,8.99,9.99,2021-06
2023-08-17,Surat,Female,26-35,Middle,Urban,104.12,101.26,2.87,2.75,2023-08
2022-05-16,Other,Female,36-50,Middle,Rural,116.54,101.49,15.05,12.92,2022-05
2022-01-08,Other,Male,26-35,Low,Urban,95.26,87.11,8.15,8.55,2022-01
2023-12-28,Other,Female,0-17,Lower-middle,Urban,105.92,98.07,7.85,7.41,2023-12
2023-08-28,Surat,Male,36-50,Low,Urban,53.52,44.74,8.77,16.4,2023-08
2024-12-18,Rajkot,Male,0-17,Middle,Urban,96.69,84.1,12.59,13.02,2024-12
2022-05-30,Other,Male,26-35,Lower-middle,Rural,69.28,60.58,8.7,12.55,2022-05
2021-12-30,Surat,Female,26-35,Low,Urban,67.84,57.28,10.55,15.56,2021-12
2023-02-16,Other,Male,18-25,Lower-middle,Urban,123.56,103.74,19.82,16.04,2023-02
2023-02-13,Other,Female,18-25,Lower-middle,Urban,111.84,94.96,16.88,15.1,2023-02
2021-11-25,Rajkot,Male,26-35,Upper-middle,Urban,115.42,100.46,14.95,12.96,2021-11
2023-03-05,Rajkot,Female,26-35,Upper-middle,Rural,105.81,88.91,16.9,15.97,2023-03
2023-08-20,Surat,Female,26-35,Lower-middle,Rural,59.0,52.77,6.23,10.56,2023-08
2022-01-05,Ahmedabad,Male,26-35,Low,Urban,104.98,91.2,13.79,13.13,2022-01
2022-08-20,Rajkot,Female,18-25,Middle,Urban,149.64,135.98,13.67,9.13,2022-08
2024-11-11,Ahmedabad,Female,36-50,High,Rural,114.49,112.2,2.29,2.0,2024-11
2024-02-12,Ahmedabad,Female,26-35,Lower-middle,Rural,85.48,71.29,14.19,16.6,2024-02
2022-07-25,Bhavnagar,Female,18-25,Low,Rural,45.28,41.72,3.56,7.85,2022-07
2023-11-28,Surat,Female,51-65,Middle,Urban,94.43,92.21,2.22,2.35,2023-11
2022-01-12,Other,Male,0-17,Middle,Rural,107.38,97.3,10.08,9.38,2022-01
2024-11-23,Ahmedabad,Male,0-17,Lower-middle,Rural,131.3,107.7,23.59,17.97,2024-11
2024-05-11,Other,Male,36-50,Middle,Urban,84.81,75.74,9.06,10.69,2024-05
2024-05-10,Vadodara,Female,0-17,Low,Urban,108.8,94.53,14.27,13.11,2024-05
2021-04-10,Other,Female,18-25,Middle,Rural,57.3,52.04,5.26,9.19,2021-04
2024-11-22,Surat,Male,26-35,Middle,Urban,119.4,119.4,0.0,0.0,2024-11
2023-03-27,Vadodara,Male,18-25,Low,Urban,65.2,52.42,12.77,19.59,2023-03
2021-04-28,Other,Female,36-50,Middle,Rural,41.41,36.79,4.62,11.16,2021-04
2022-02-25,Ahmedabad,Male,0-17,Low,Rural,54.33,46.29,8.04,14.79,2022-02
2024-06-20,Ahmedabad,Male,36-50,Upper-middle,Urban,91.24,73.78,17.46,19.14,2024-06
2022-06-25,Rajkot,Male,18-25,Upper-middle,Urban,156.41,141.86,14.55,9.3,2022-06
2024-06-04,Ahmedabad,Female,51-65,Low,Rural,62.94,55.39,7.55,12.0,2024-06
2024-05-21,Gandhinagar,Male,51-65,Upper-middle,Urban,152.63,131.33,21.3,13.95,2024-05
2023-07-19,Rajkot,Female,18-25,Middle,Urban,106.59,89.72,16.88,15.83,2023-07
2022-11-30,Bhavnagar,Female,26-35,Lower-middle,Urban,126.31,113.0,13.32,10.54,2022-11
2021-04-23,Other,Male,51-65,Low,Urban,68.51,59.69,8.82,12.87,2021-04
2022-01-08,Other,Female,0-17,Upper-middle,Rural,101.88,95.87,6.01,5.9,2022-01
2021-10-26,Other,Female,26-35,Lower-middle,Urban,191.6,167.45,24.14,12.6,2021-10
2023-11-09,Surat,Male,66+,Middle,Urban,116.44,99.1,17.35,14.9,2023-11
2023-02-15,Gandhinagar,Female,26-35,Low,Urban,72.72,66.61,6.11,8.4,2023-02
2022-11-02,Vadodara,Male,36-50,Upper-middle,Urban,92.3,75.59,16.71,18.11,2022-11
2021-01-11,Other,Male,36-50,Low,Urban,72.22,72.22,0.0,0.0,2021-01
2021-01-08,Other,Female,36-50,Low,Urban,96.14,94.6,1.54,1.6,2021-01
2024-03-22,Ahmedabad,Male,51-65,Upper-middle,Rural,117.89,111.07,6.82,5.79,2024-03
2024-03-04,Vadodara,Female,36-50,Low,Rural,72.63,57.9,14.73,20.29,2024-03
2024-10-28,Ahmedabad,Male,51-65,Upper-middle,Urban,167.57,160.76,6.82,4.07,2024-10
2022-04-06,Vadodara,Female,18-25,Low,Urban,94.98,88.99,5.98,6.3,2022-04
2024-06-12,Ahmedabad,Male,26-35,Middle,Urban,100.68,92.49,8.19,8.13,2024-06
2021-09-12,Other,Male,26-35,Lower-middle,Urban,134.84,122.43,12.41,9.2,2021-09
2022-08-09,Rajkot,Female,36-50,Lower-middle,Rural,67.53,59.99,7.55,11.18,2022-08
2024-09-13,Ahmedabad,Male,0-17,Middle,Rural,123.9,104.86,19.04,15.37,2024-09
2021-12-28,Gandhinagar,Female,0-17,Middle,Rural,114.62,105.93,8.7,7.59,2021-12
2024-10-29,Other,Female,0-17,Lower-middle,Urban,124.61,115.02,9.59,7.69,2024-10
2023-09-30,Other,Male,18-25,Low,Rural,58.11,50.0,8.11,13.96,2023-09
2023-02-27,Rajkot,Female,0-17,Lower-middle,Rural,76.88,66.56,10.32,13.42,2023-02
2021-07-28,Other,Male,36-50,Middle,Urban,89.98,77.46,12.52,13.91,2021-07
2021-09-24,Ahmedabad,Female,26-35,Low,Rural,53.45,47.57,5.88,11.01,2021-09
2022-10-18,Other,Female,26-35,Upper-middle,Urban,167.17,167.17,0.0,0.0,2022-10
2023-09-24,Vadodara,Female,18-25,Upper-middle,Urban,153.9,144.64,9.26,6.02,2023-09
2022-07-08,Bhavnagar,Male,51-65,Upper-middle,Urban,175.26,152.81,22.45,12.81,2022-07
2023-01-06,Surat,Female,51-65,Middle,Rural,103.96,88.49,15.47,14.88,2023-01
2022-02-25,Other,Female,51-65,Lower-middle,Rural,75.38,70.54,4.83,6.41,2022-02
2021-11-04,Surat,Male,51-65,Low,Urban,100.14,96.34,3.8,3.79,2021-11
2021-05-17,Rajkot,Male,51-65,Middle,Rural,81.75,75.62,6.13,7.49,2021-05
2024-12-13,Ahmedabad,Male,36-50,Lower-middle,Urban,112.94,100.41,12.53,11.09,2024-12
2021-07-14,Ahmedabad,Female,26-35,Lower-middle,Urban,118.9,118.55,0.34,0.29,2021-07
2024-01-24,Gandhinagar,Male,18-25,Lower-middle,Urban,91.75,86.32,5.43,5.92,2024-01
2024-07-05,Other,Female,0-17,Low,Rural,78.33,71.06,7.27,9.28,2024-07
2023-11-15,Rajkot,Male,51-65,Lower-middle,Rural,72.23,61.99,10.24,14.17,2023-11
2024-06-09,Surat,Female,26-35,Middle,Rural,121.2,105.78,15.42,12.72,2024-06
2024-09-17,Ahmedabad,Male,51-65,Upper-middle,Urban,125.98,109.91,16.07,12.76,2024-09
2022-08-29,Ahmedabad,Female,18-25,Upper-middle,Urban,136.31,130.15,6.17,4.52,2022-08
2023-10-11,Rajkot,Male,18-25,Low,Urban,95.15,91.6,3.55,3.73,2023-10
